school_id,month,infrastructure_deficit_pct,electricity_availability,drinking_water_availability,functional_toilet_availability,boundary_wall_availability,playground_availability,infrastructure_records,school_name,district,block,total_enrolled_students,school_type,medium
SCH0443,2025-04,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-06,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-07,20.0,100.0,100.0,100.0,50.0,0.0,2,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-09,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-10,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-12,80.0,0.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2026-02,50.0,,100.0,0.0,100.0,0.0,1,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2026-03,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0444,2025-06,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-10,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-11,80.0,100.0,0.0,0.0,0.0,0.0,1,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0445,2025-04,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-05,50.0,100.0,,100.0,0.0,0.0,1,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-06,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-07,45.0,100.0,100.0,50.0,0.0,0.0,2,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2026-08,50.0,100.0,100.0,0.0,,0.0,1,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0446,2025-05,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2025-09,50.0,0.0,100.0,100.0,,0.0,1,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2025-12,30.0,50.0,100.0,100.0,50.0,50.0,2,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0447,2025-04,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-06,50.0,100.0,,0.0,0.0,100.0,1,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-07,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-09,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-10,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0448,2025-04,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2025-12,32.5,100.0,100.0,100.0,50.0,0.0,2,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2026-03,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0449,2025-06,80.0,0.0,100.0,0.0,0.0,0.0,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2025-07,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2025-08,30.0,100.0,50.0,100.0,0.0,100.0,2,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2026-01,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2026-03,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0450,2025-05,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2025-08,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2025-10,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2025-11,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2026-01,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2026-02,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2026-03,30.0,50.0,100.0,100.0,50.0,50.0,2,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0451,2025-04,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-08,25.0,100.0,100.0,100.0,,0.0,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-10,100.0,,0.0,,0.0,0.0,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-11,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2026-06,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0452,2025-06,30.0,100.0,50.0,100.0,50.0,50.0,2,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2025-08,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2026-01,23.333333333333332,100.0,100.0,100.0,66.66666666666666,33.33333333333333,3,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2026-02,60.0,50.0,100.0,50.0,0.0,0.0,2,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0453,2025-07,20.0,100.0,100.0,100.0,0.0,50.0,2,Govt. Primary School Mahal,Unknown,Ludhiana-II,103,Higher Secondary,English
SCH0453,2026-02,50.0,,0.0,100.0,100.0,0.0,1,Govt. Primary School Mahal,Unknown,Ludhiana-II,103,Higher Secondary,English
SCH0454,2025-08,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0455,2025-04,40.0,0.0,100.0,100.0,0.0,100.0,1,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2025-11,50.0,0.0,,100.0,0.0,100.0,1,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2026-01,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2026-03,0.0,100.0,,100.0,100.0,,1,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0456,2025-05,30.0,100.0,100.0,50.0,50.0,50.0,2,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-06,50.0,100.0,,0.0,100.0,0.0,1,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-09,40.0,100.0,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,3,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-10,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2026-03,50.0,0.0,100.0,100.0,0.0,,1,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0457,2025-04,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-05,25.0,,100.0,100.0,100.0,0.0,1,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-07,60.0,50.0,100.0,50.0,0.0,0.0,2,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-12,22.5,100.0,50.0,100.0,100.0,50.0,2,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2026-01,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0458,2025-03,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2025-07,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2025-10,25.0,0.0,100.0,100.0,100.0,,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2026-01,57.5,0.0,100.0,50.0,50.0,0.0,2,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2026-02,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0459,2025-07,20.0,100.0,0.0,100.0,100.0,100.0,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2025-11,80.0,0.0,100.0,0.0,0.0,0.0,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2025-12,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2026-03,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0460,2025-07,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi
SCH0460,2026-02,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi
SCH0461,2025-04,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-07,50.0,100.0,0.0,100.0,0.0,,1,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-12,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0462,2025-08,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2025-11,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2026-03,0.0,100.0,,100.0,100.0,100.0,1,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0463,2025-01,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-06,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-08,30.0,50.0,100.0,100.0,50.0,50.0,2,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-09,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-12,40.0,0.0,100.0,0.0,100.0,100.0,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2026-02,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2026-08,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0464,2025-05,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2025-07,13.333333333333334,100.0,100.0,100.0,100.0,33.33333333333333,3,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0465,2025-05,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2025-07,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2025-11,75.0,0.0,0.0,,100.0,0.0,1,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2026-01,12.5,100.0,100.0,100.0,100.0,50.0,2,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0466,2025-05,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
SCH0466,2025-06,0.0,100.0,100.0,100.0,100.0,,1,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
SCH0466,2025-07,30.0,66.66666666666666,66.66666666666666,100.0,33.33333333333333,100.0,3,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
SCH0466,2025-09,75.0,0.0,100.0,,0.0,0.0,1,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
SCH0466,2025-10,32.5,100.0,0.0,100.0,100.0,0.0,2,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
SCH0466,2026-02,50.0,100.0,100.0,0.0,,0.0,1,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
SCH0466,2026-03,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
SCH0467,2025-09,25.0,100.0,100.0,100.0,,0.0,1,Govt. Elementary School Krishnan,Bathinda,Rampura Phul,336,Upper Primary,Punjabi
SCH0467,2026-01,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Elementary School Krishnan,Bathinda,Rampura Phul,336,Upper Primary,Punjabi
SCH0467,2026-03,50.0,,0.0,0.0,100.0,100.0,1,Govt. Elementary School Krishnan,Bathinda,Rampura Phul,336,Upper Primary,Punjabi
SCH0468,2025-04,30.0,50.0,100.0,100.0,100.0,0.0,2,Govt. Middle School Mishra,Bathinda,Talwandi Sabo,154,Secondary,Punjabi
SCH0468,2025-05,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Middle School Mishra,Bathinda,Talwandi Sabo,154,Secondary,Punjabi
SCH0468,2025-07,60.0,0.0,0.0,100.0,100.0,0.0,1,Govt. Middle School Mishra,Bathinda,Talwandi Sabo,154,Secondary,Punjabi
SCH0469,2025-04,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Gera,Ludhiana,Ludhiana-II,265,Primary,Hindi
SCH0469,2025-07,20.0,100.0,100.0,100.0,0.0,100.0,1,Govt. Middle School Gera,Ludhiana,Ludhiana-II,265,Primary,Hindi
SCH0469,2025-11,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Gera,Ludhiana,Ludhiana-II,265,Primary,Hindi
SCH0469,2026-01,50.0,,100.0,100.0,0.0,0.0,1,Govt. Middle School Gera,Ludhiana,Ludhiana-II,265,Primary,Hindi
SCH0470,2026-01,40.0,100.0,100.0,0.0,0.0,100.0,1,Govt. Elementary School Handa,Jalandhar,Nakodar,348,Primary,Punjabi
SCH0471,2025-04,25.0,0.0,100.0,100.0,,100.0,1,Govt. Elementary School Chad,Sangrur,Unknown,285,Upper Primary,Punjabi
SCH0471,2025-09,25.0,,100.0,100.0,0.0,100.0,1,Govt. Elementary School Chad,Sangrur,Unknown,285,Upper Primary,Punjabi
SCH0471,2025-10,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Chad,Sangrur,Unknown,285,Upper Primary,Punjabi
SCH0471,2025-12,0.0,,,100.0,,100.0,1,Govt. Elementary School Chad,Sangrur,Unknown,285,Upper Primary,Punjabi
SCH0471,2026-02,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Elementary School Chad,Sangrur,Unknown,285,Upper Primary,Punjabi
SCH0472,2025-03,0.0,100.0,100.0,100.0,100.0,,1,Govt. Senior Secondary School Nazareth,Jalandhar,Unknown,108,Primary,English
SCH0472,2025-07,0.0,100.0,100.0,,100.0,100.0,1,Govt. Senior Secondary School Nazareth,Jalandhar,Unknown,108,Primary,English
SCH0472,2026-03,25.0,100.0,100.0,0.0,100.0,,1,Govt. Senior Secondary School Nazareth,Jalandhar,Unknown,108,Primary,English
SCH0473,2025-04,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Nori,Jalandhar,Phillaur,346,Primary,Hindi
SCH0473,2025-08,42.5,50.0,0.0,50.0,100.0,50.0,2,Govt. Middle School Nori,Jalandhar,Phillaur,346,Primary,Hindi
SCH0473,2025-09,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Nori,Jalandhar,Phillaur,346,Primary,Hindi
SCH0473,2025-10,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Nori,Jalandhar,Phillaur,346,Primary,Hindi
SCH0473,2026-02,0.0,100.0,,100.0,100.0,,1,Govt. Middle School Nori,Jalandhar,Phillaur,346,Primary,Hindi
SCH0474,2025-04,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Borra,Sangrur,Dhuri,286,Higher Secondary,Hindi
SCH0474,2025-05,30.0,100.0,100.0,50.0,50.0,50.0,2,Govt. Senior Secondary School Borra,Sangrur,Dhuri,286,Higher Secondary,Hindi
SCH0474,2025-06,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Senior Secondary School Borra,Sangrur,Dhuri,286,Higher Secondary,Hindi
SCH0474,2025-08,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Borra,Sangrur,Dhuri,286,Higher Secondary,Hindi
SCH0474,2026-02,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Senior Secondary School Borra,Sangrur,Dhuri,286,Higher Secondary,Hindi
SCH0474,2026-03,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Senior Secondary School Borra,Sangrur,Dhuri,286,Higher Secondary,Hindi
SCH0475,2025-08,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Primary School Prakash,Bathinda,Maur,410,Higher Secondary,Punjabi
SCH0475,2025-12,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Prakash,Bathinda,Maur,410,Higher Secondary,Punjabi
SCH0475,2026-03,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Prakash,Bathinda,Maur,410,Higher Secondary,Punjabi
SCH0476,2025-04,0.0,100.0,100.0,100.0,100.0,,1,Govt. Primary School Chowdhury,Jalandhar,Jalandhar-I,48,Higher Secondary,Hindi
SCH0476,2025-06,29.166666666666664,50.0,100.0,50.0,100.0,100.0,2,Govt. Primary School Chowdhury,Jalandhar,Jalandhar-I,48,Higher Secondary,Hindi
SCH0476,2025-10,20.0,50.0,100.0,100.0,100.0,50.0,2,Govt. Primary School Chowdhury,Jalandhar,Jalandhar-I,48,Higher Secondary,Hindi
SCH0476,2025-12,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Primary School Chowdhury,Jalandhar,Jalandhar-I,48,Higher Secondary,Hindi
SCH0476,2026-01,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Chowdhury,Jalandhar,Jalandhar-I,48,Higher Secondary,Hindi
SCH0477,2025-05,25.0,0.0,100.0,,100.0,100.0,1,Govt. Primary School Gupta,Ludhiana,Ludhiana-I,87,Upper Primary,Punjabi
SCH0477,2025-08,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Primary School Gupta,Ludhiana,Ludhiana-I,87,Upper Primary,Punjabi
SCH0477,2025-09,25.0,100.0,,100.0,0.0,100.0,1,Govt. Primary School Gupta,Ludhiana,Ludhiana-I,87,Upper Primary,Punjabi
SCH0477,2026-01,40.0,0.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Gupta,Ludhiana,Ludhiana-I,87,Upper Primary,Punjabi
SCH0477,2026-03,60.0,50.0,50.0,100.0,0.0,0.0,2,Govt. Primary School Gupta,Ludhiana,Ludhiana-I,87,Upper Primary,Punjabi
SCH0478,2025-06,40.0,100.0,0.0,100.0,0.0,100.0,1,Govt. Elementary School Padmanabhan,Ferozepur,Makhu,62,Higher Secondary,Punjabi
SCH0478,2025-09,20.0,100.0,100.0,0.0,100.0,100.0,1,Govt. Elementary School Padmanabhan,Ferozepur,Makhu,62,Higher Secondary,Punjabi
SCH0478,2026-03,0.0,,100.0,100.0,100.0,100.0,1,Govt. Elementary School Padmanabhan,Ferozepur,Makhu,62,Higher Secondary,Punjabi
SCH0479,2025-06,67.5,50.0,100.0,50.0,0.0,0.0,2,Govt. Primary School Tank,Moga,Moga-I,257,Higher Secondary,Hindi
SCH0479,2025-12,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Tank,Moga,Moga-I,257,Higher Secondary,Hindi
SCH0479,2026-01,20.0,0.0,100.0,100.0,100.0,100.0,1,Govt. Primary School Tank,Moga,Moga-I,257,Higher Secondary,Hindi
SCH0479,2026-02,40.0,100.0,100.0,0.0,0.0,100.0,1,Govt. Primary School Tank,Moga,Moga-I,257,Higher Secondary,Hindi
SCH0479,2026-03,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Primary School Tank,Moga,Moga-I,257,Higher Secondary,Hindi
SCH0480,2025-07,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Primary School Brar,Unknown,Makhu,136,Primary,Punjabi
SCH0480,2025-09,10.0,100.0,100.0,50.0,100.0,100.0,2,Govt. Primary School Brar,Unknown,Makhu,136,Primary,Punjabi
SCH0481,2025-04,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Middle School Bhatti,Patiala,Samana,249,Upper Primary,Hindi
SCH0481,2025-06,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Bhatti,Patiala,Samana,249,Upper Primary,Hindi
SCH0481,2025-08,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Bhatti,Patiala,Samana,249,Upper Primary,Hindi
SCH0481,2025-12,40.0,0.0,0.0,100.0,100.0,100.0,1,Govt. Middle School Bhatti,Patiala,Samana,249,Upper Primary,Hindi
SCH0481,2026-02,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Middle School Bhatti,Patiala,Samana,249,Upper Primary,Hindi
SCH0482,2025-03,40.0,100.0,100.0,0.0,100.0,0.0,1,Govt. Elementary School Sibal,Ferozepur,Makhu,353,Higher Secondary,Hindi
SCH0482,2025-04,20.0,100.0,0.0,100.0,100.0,100.0,1,Govt. Elementary School Sibal,Ferozepur,Makhu,353,Higher Secondary,Hindi
SCH0482,2025-05,20.0,100.0,100.0,100.0,100.0,0.0,1,Govt. Elementary School Sibal,Ferozepur,Makhu,353,Higher Secondary,Hindi
SCH0482,2025-10,40.0,100.0,0.0,100.0,100.0,0.0,1,Govt. Elementary School Sibal,Ferozepur,Makhu,353,Higher Secondary,Hindi
SCH0482,2025-12,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Sibal,Ferozepur,Makhu,353,Higher Secondary,Hindi
SCH0483,2025-05,25.0,100.0,,100.0,100.0,0.0,1,Govt. Middle School Varkey,Sangrur,Sunam,229,Higher Secondary,Punjabi
SCH0483,2025-06,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Varkey,Sangrur,Sunam,229,Higher Secondary,Punjabi
SCH0483,2025-11,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Middle School Varkey,Sangrur,Sunam,229,Higher Secondary,Punjabi
SCH0484,2025-09,60.0,0.0,100.0,100.0,0.0,0.0,1,Govt. Elementary School Hayre,Jalandhar,Jalandhar-I,422,Upper Primary,Hindi
SCH0484,2025-10,60.0,0.0,100.0,0.0,100.0,0.0,1,Govt. Elementary School Hayre,Jalandhar,Jalandhar-I,422,Upper Primary,Hindi
SCH0484,2026-01,0.0,100.0,100.0,100.0,100.0,,1,Govt. Elementary School Hayre,Jalandhar,Jalandhar-I,422,Upper Primary,Hindi
SCH0485,2025-05,40.0,0.0,100.0,0.0,100.0,100.0,1,Govt. Senior Secondary School Gola,Ludhiana,Ludhiana-II,239,Primary,Hindi
SCH0485,2025-07,0.0,100.0,100.0,100.0,100.0,100.0,1,Govt. Senior Secondary School Gola,Ludhiana,Ludhiana-II,239,Primary,Hindi
SCH0485,2026-02,10.0,100.0,100.0,100.0,100.0,50.0,2,Govt. Senior Secondary School Gola,Ludhiana,Ludhiana-II,239,Primary,Hindi
SCH0486,2025-05,60.0,100.0,100.0,0.0,0.0,0.0,1,Govt. Primary School Johal,Ferozepur,Ferozepur,72,Secondary,Punjabi
SCH0486,2025-06,60.0,100.0,0.0,0.0,0.0,100.0,1,Govt. Primary School Johal,Ferozepur,Ferozepur,72,Secondary,Punjabi
SCH0486,2025-11,75.0,100.0,,0.0,0.0,0.0,1,Govt. Primary School Johal,Ferozepur,Ferozepur,72,Secondary,Punjabi
SCH0486,2026-02,50.0,100.0,100.0,0.0,0.0,,1,Govt. Primary School Johal,Ferozepur,Ferozepur,72,Secondary,Punjabi
SCH0486,2026-09,50.0,0.0,100.0,,100.0,0.0,1,Govt. Primary School Johal,Ferozepur,Ferozepur,72,Secondary,Punjabi
SCH0487,2025-05,40.0,100.0,100.0,100.0,0.0,0.0,1,Govt. Senior Secondary School Keer,Bathinda,Bathinda,436,Higher Secondary,Hindi
SCH0487,2025-08,25.0,,100.0,100.0,0.0,100.0,1,Govt. Senior Secondary School Keer,Bathinda,Bathinda,436,Higher Secondary,Hindi
SCH0487,2025-11,0.0,100.0,100.0,100.0,100.0,,1,Govt. Senior Secondary School Keer,Bathinda,Bathinda,436,Higher Secondary,Hindi
