school_id,month,total_students_observed,total_students_present,avg_attendance_rate,impossible_attendance_records,proxy_attendance_records,attendance_records,attendance_rate,proxy_attendance_rate,school_name,district,block,total_enrolled_students,school_type,medium
SCH0432,2025-09,468,434,85.679012345679,0,0,3,92.73504273504274,0.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2025-10,1408,1022,74.42479817262681,0,0,7,72.58522727272727,0.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2025-11,335,282,84.0091539726811,0,0,2,84.17910447761194,0.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2025-12,168,128,76.19047619047619,0,0,1,76.19047619047619,0.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2026-01,766,603,78.44137642587528,0,0,4,78.72062663185379,0.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2026-02,228,228,100.0,0,1,2,100.0,50.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2026-03,270,234,88.40579710144927,0,1,3,86.66666666666667,33.33333333333333,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2026-04,235,158,67.23404255319149,0,0,1,67.23404255319149,0.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2026-07,196,167,85.20408163265306,0,0,1,85.20408163265306,0.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2026-11,206,206,100.0,0,1,1,100.0,100.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0432,2026-12,240,158,65.83333333333333,0,0,1,65.83333333333333,0.0,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi
SCH0433,2025-03,250,205,86.49668630338734,0,0,2,82.0,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2025-04,153,126,82.35294117647058,0,0,1,82.35294117647058,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2025-05,534,379,77.11603530569047,0,0,4,70.97378277153558,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2025-06,556,498,89.90287162162161,0,2,4,89.568345323741,50.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2025-07,211,138,65.40284360189574,0,0,1,65.40284360189574,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2025-08,461,398,86.52779350164157,0,0,2,86.33405639913232,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2025-09,662,562,84.44327421999805,0,0,4,84.89425981873111,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2025-11,268,240,89.55223880597015,0,0,1,89.55223880597015,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2025-12,129,120,92.87330316742083,0,0,2,93.02325581395348,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2026-01,424,405,95.29356060606061,2,0,4,95.51886792452831,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2026-02,160,137,86.38260311346494,0,0,2,85.625,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2026-03,442,353,81.8530027405537,0,0,2,79.86425339366517,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2026-04,252,233,92.46031746031748,0,0,1,92.46031746031747,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2026-08,246,239,97.15447154471543,0,0,1,97.15447154471545,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0433,2026-12,248,181,72.98387096774194,0,0,1,72.98387096774194,0.0,Govt. Senior Secondary School Hayre,Amritsar,Amritsar-I,235,Primary,English
SCH0434,2025-01,77,67,87.01298701298701,0,0,1,87.01298701298701,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2025-04,457,340,73.12944581044026,1,0,5,74.39824945295405,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2025-05,722,547,75.69536419545008,0,0,5,75.76177285318559,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2025-06,596,515,88.73973006914709,0,0,4,86.40939597315436,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2025-07,398,345,85.51912568306011,0,1,2,86.68341708542714,50.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2025-08,461,352,77.47061508615772,0,0,2,76.35574837310195,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2025-09,836,595,71.3609459062571,0,0,3,71.17224880382776,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2025-12,374,311,83.2107843137255,0,0,2,83.15508021390374,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2026-01,651,458,71.56321987172858,0,0,4,70.35330261136713,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2026-02,606,420,69.25174092869901,0,0,3,69.3069306930693,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2026-03,343,308,83.75056999544003,0,0,2,89.79591836734694,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0434,2026-04,239,183,76.56903765690377,0,0,1,76.56903765690377,0.0,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi
SCH0435,2025-04,528,455,88.91991427157667,0,1,4,86.17424242424242,25.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2025-05,74,47,63.51351351351351,0,0,1,63.51351351351351,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2025-06,173,167,96.53179190751445,0,0,1,96.53179190751445,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2025-07,180,149,82.77777777777777,0,0,1,82.77777777777777,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2025-08,663,506,78.6684041520738,0,0,3,76.31975867269985,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2025-09,76,72,94.73684210526316,0,0,1,94.73684210526315,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2025-10,296,267,91.0736579275905,0,0,2,90.2027027027027,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2025-11,1071,815,76.77704261835426,0,0,6,76.09710550887021,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2025-12,489,371,75.87388801674516,0,0,2,75.86912065439672,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2026-01,600,485,80.45664895664896,1,0,5,80.83333333333333,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2026-02,150,120,80.0,0,0,1,80.0,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0435,2026-03,141,104,81.5,0,0,2,73.75886524822694,0.0,Govt. Middle School Rama,Amritsar,Amritsar-II,420,Higher Secondary,Punjabi
SCH0436,2025-04,226,186,80.98511555033294,0,0,3,82.30088495575221,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2025-05,303,264,85.72739406072739,0,0,2,87.12871287128714,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2025-06,727,583,80.1760650493544,0,0,3,80.19257221458047,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2025-07,414,329,84.64288683794796,0,0,3,79.46859903381642,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2025-08,272,182,68.45874062286883,0,0,2,66.91176470588235,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2025-09,767,593,81.39278524147144,0,0,5,77.3142112125163,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2025-10,347,285,87.13692946058092,1,0,3,82.13256484149855,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2025-11,168,115,68.45238095238095,0,0,1,68.45238095238095,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2025-12,722,565,79.4120915496288,0,0,4,78.25484764542936,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2026-01,1075,883,84.7485425508058,0,0,7,82.13953488372093,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2026-02,422,365,84.56345900076094,1,0,5,86.49289099526067,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0436,2026-03,456,374,82.40601503759399,0,0,2,82.01754385964912,0.0,Govt. Primary School Joshi,Ferozepur,Unknown,253,Secondary,English
SCH0437,2025-04,763,584,77.41080283640822,0,0,4,76.53997378768021,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2025-05,387,349,90.22486772486772,0,0,2,90.18087855297158,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2025-06,113,82,72.56637168141593,0,0,1,72.56637168141593,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2025-07,495,413,75.56243724428349,0,0,3,83.43434343434343,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2025-08,415,292,74.52519227750746,0,0,2,70.36144578313252,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2025-09,335,236,77.63411908148751,0,0,2,70.44776119402985,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2025-10,429,334,82.60168750719706,1,0,4,77.85547785547784,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2025-11,272,263,96.69117647058825,0,0,1,96.69117647058823,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2025-12,187,127,67.9144385026738,0,0,1,67.9144385026738,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2026-01,312,255,88.69047619047619,0,1,2,81.73076923076923,50.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2026-02,82,68,82.92682926829268,0,0,1,82.92682926829268,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0437,2026-03,796,606,77.44123142665607,0,0,4,76.13065326633166,0.0,Govt. Senior Secondary School Loyal,Patiala,Rajpura,155,Secondary,Hindi
SCH0438,2025-01,239,239,100.0,0,0,1,100.0,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-02,130,95,73.07692307692307,0,0,1,73.07692307692307,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-03,394,271,70.80293928341558,0,0,2,68.78172588832487,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-04,179,155,86.59217877094973,0,0,1,86.59217877094973,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-05,422,302,71.02970789872616,0,0,2,71.56398104265402,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-06,315,276,88.54234793982994,0,0,2,87.61904761904762,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-07,351,312,77.94415600861086,1,0,3,88.88888888888889,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-08,121,90,74.3801652892562,0,0,1,74.3801652892562,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-09,50,44,88.0,0,0,1,88.0,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-10,1380,1024,74.53028247823407,1,0,8,74.20289855072464,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2025-11,547,484,87.59711713605157,0,1,4,88.48263254113346,25.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2026-01,288,272,94.44444444444444,0,0,1,94.44444444444444,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2026-02,448,401,88.30845771144278,0,1,2,89.50892857142857,50.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2026-03,418,339,80.8901952030161,0,0,2,81.10047846889952,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2026-04,99,66,66.66666666666666,0,0,1,66.66666666666666,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0438,2026-05,67,60,89.55223880597015,0,0,1,89.55223880597015,0.0,Govt. Senior Secondary School Chacko,Bathinda,Talwandi Sabo,130,Primary,Punjabi
SCH0439,2025-01,178,150,84.26966292134831,0,0,1,84.26966292134831,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-03,89,69,77.52808988764045,0,0,1,77.52808988764045,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-04,53,53,100.0,0,1,1,100.0,100.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-05,560,460,81.54218793438977,0,0,4,82.14285714285714,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-06,681,583,84.94249619152788,0,0,4,85.6093979441997,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-07,793,692,88.35109336707593,0,0,4,87.26355611601512,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-08,140,103,73.57142857142858,0,0,1,73.57142857142858,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-09,294,286,97.27891156462584,1,0,2,97.27891156462584,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-10,805,657,77.8477412874383,0,0,5,81.61490683229815,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-11,346,327,92.46031746031747,0,1,3,94.50867052023122,33.33333333333333,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2025-12,539,456,91.00241052459552,1,0,5,84.60111317254174,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2026-01,406,304,76.4629837111092,0,0,2,74.8768472906404,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0439,2026-02,327,296,91.81159420289856,0,0,2,90.51987767584097,0.0,Govt. Middle School Sankar,Ferozepur,Unknown,259,Secondary,Punjabi
SCH0440,2025-02,163,138,84.66257668711657,0,0,1,84.66257668711657,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2025-04,792,642,79.67109060909841,0,0,4,81.06060606060606,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2025-05,291,247,84.87972508591065,0,0,1,84.87972508591065,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2025-06,779,669,87.47482652848507,0,0,5,85.8793324775353,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2025-07,166,111,68.03306342780027,0,0,2,66.86746987951807,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2025-08,706,492,74.0049685032384,0,0,3,69.68838526912181,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2025-09,340,310,83.03986304719979,0,0,2,91.17647058823529,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2025-10,462,423,90.95426245210729,0,0,2,91.55844155844156,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2025-11,552,414,75.06313131313132,0,0,2,75.0,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2026-01,471,408,89.227329687856,1,0,5,86.62420382165605,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2026-02,390,235,60.101685373491435,1,0,3,60.256410256410255,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2026-03,1097,826,73.70899387223871,0,0,6,75.29626253418414,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0440,2026-05,268,247,92.1641791044776,0,0,1,92.16417910447761,0.0,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi
SCH0441,2025-01,206,142,68.93203883495146,0,0,1,68.93203883495146,0.0,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2025-04,463,448,96.77206851119894,0,0,3,96.76025917926566,0.0,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2025-05,547,436,78.04342303514488,0,0,3,79.70749542961609,0.0,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2025-06,132,113,89.56043956043956,0,1,2,85.60606060606061,50.0,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2025-07,631,483,77.67320378544038,0,0,4,76.54516640253566,0.0,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2025-08,562,508,87.58597883597884,0,1,3,90.39145907473309,33.33333333333333,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2025-09,1117,940,83.30842621768593,0,0,5,84.15398388540734,0.0,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2025-10,465,390,84.8550370398225,0,0,2,83.87096774193549,0.0,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2025-11,407,316,80.34165648099645,0,1,3,77.64127764127764,33.33333333333333,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2025-12,1271,1090,85.82186066873618,0,2,6,85.75924468922108,33.33333333333333,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2026-01,504,373,78.57807095521751,0,0,3,74.0079365079365,0.0,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0441,2026-03,417,338,76.32241039004293,0,0,3,81.05515587529976,0.0,Govt. Primary School Gara,Moga,Moga-I,441,Upper Primary,Hindi
SCH0442,2025-04,526,320,60.851266921207916,1,0,3,60.836501901140686,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0442,2025-05,289,204,70.58823529411765,1,0,2,70.58823529411765,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0442,2025-06,508,387,75.82684995147407,0,0,3,76.18110236220473,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0442,2025-07,364,284,76.17266187050359,1,0,3,78.02197802197803,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0442,2025-08,512,414,76.99863727963057,0,0,5,80.859375,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0442,2025-09,782,666,82.63099154135338,0,0,4,85.16624040920716,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0442,2025-10,240,149,62.083333333333336,0,0,1,62.083333333333336,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0442,2025-11,369,306,79.9984404242046,0,0,2,82.92682926829268,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0442,2026-01,648,469,73.14750319671579,0,0,3,72.37654320987654,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0442,2026-02,76,71,93.42105263157896,0,0,1,93.42105263157895,0.0,Govt. Middle School Karpe,Ferozepur,Mamdot,87,Upper Primary,Hindi
SCH0443,2025-01,225,190,84.44444444444444,0,0,1,84.44444444444444,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-04,1013,834,83.36209136963585,0,1,5,82.32971372161896,20.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-05,858,694,83.46707388468755,0,0,5,80.88578088578089,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-06,861,724,83.72184011164275,0,0,5,84.08826945412311,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-07,649,529,80.60971983990852,0,0,3,81.51001540832048,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-08,294,199,67.68707482993197,0,0,1,67.68707482993197,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-09,147,133,90.47619047619048,0,0,1,90.47619047619048,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-10,0,0,,1,0,1,,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-11,184,145,78.80434782608695,0,0,1,78.80434782608695,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2025-12,471,376,81.13129454080948,1,0,5,79.83014861995754,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2026-01,341,266,79.56989247311827,0,0,2,78.00586510263929,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2026-02,535,363,66.72725005174337,0,0,4,67.85046728971963,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0443,2026-03,311,216,70.39569892473119,0,0,2,69.45337620578779,0.0,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English
SCH0444,2025-02,128,114,89.0625,0,0,1,89.0625,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-05,153,112,73.20261437908496,0,0,1,73.20261437908496,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-06,312,301,97.16494845360825,0,0,2,96.47435897435898,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-07,428,329,79.74443382535132,1,0,4,76.86915887850468,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-08,1161,972,84.1940685923113,0,1,6,83.72093023255815,16.666666666666664,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-09,247,160,64.77732793522267,1,0,2,64.77732793522267,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-10,511,409,78.77316349995328,0,0,3,80.03913894324853,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-11,736,556,74.63886627906388,0,0,5,75.54347826086956,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-12,265,216,82.77891813571601,1,0,3,81.50943396226415,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2026-01,383,330,85.69925099775845,0,0,2,86.16187989556136,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2026-02,108,75,69.44444444444444,0,0,1,69.44444444444444,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2026-03,740,581,78.53653569674705,0,0,4,78.51351351351352,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2026-10,287,278,96.86411149825784,0,0,1,96.86411149825784,0.0,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0445,2025-02,284,238,83.80281690140845,0,0,1,83.80281690140845,0.0,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-04,263,216,82.12927756653993,0,0,1,82.12927756653993,0.0,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-05,530,425,79.03875045025195,0,0,3,80.18867924528303,0.0,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-06,328,269,81.38240035994151,0,0,2,82.01219512195121,0.0,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-08,499,404,78.45129235257652,0,0,3,80.96192384769539,0.0,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-09,1094,839,80.27657697274486,0,0,8,76.691042047532,0.0,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-10,378,347,92.30395396757513,0,0,2,91.7989417989418,0.0,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-11,574,460,80.20980808726625,0,0,3,80.13937282229965,0.0,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
