school_id,month,total_mdm_quantity_kg,total_mdm_cost,procurement_records,unique_vendors,school_name,district,block,total_enrolled_students,school_type,medium
SCH0444,2025-04,18.919999999999998,552.0,2,2,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-05,24252.0,6858.0,2,2,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-06,18.61,7461.0,4,3,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-08,0.0,450.0,1,1,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-09,34335.3,5307.0,3,3,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-10,0.41,2460.0,1,1,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-11,70.578,4113.0,4,3,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2025-12,13.3,1197.0,1,1,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2026-01,93.1,4992.0,3,3,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2026-02,13900.0,1668.0,1,1,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0444,2026-03,12123.9,2635.0,2,2,Govt. Middle School Setty,Ferozepur,Ferozepur,237,Secondary,Hindi
SCH0445,2025-04,48.9,6045.0,2,2,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-05,132.8,7340.0,3,2,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-06,0.696,7128.0,2,2,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-07,0.0,1386.0,1,1,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-08,15100.0,1489.0,2,2,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-09,0.3720000000000001,6128.0,2,2,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-10,88936.3,8521.0,4,4,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-11,28501.134,9369.0,2,2,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2025-12,0.924,5544.0,1,1,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2026-01,23.6,5784.0,2,1,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2026-02,15050.5,2865.0,2,2,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0445,2026-03,16558.184,11376.0,4,4,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi
SCH0446,2025-04,0.258,516.0,1,1,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2025-05,0.332,8400.0,2,2,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2025-06,0.398,0.0,1,1,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2025-07,66645.3,9351.0,3,3,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2025-08,11.2,6556.0,2,1,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2025-10,12.0,1440.0,1,1,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2025-11,39749.2,2667.0,2,1,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2025-12,51.9,15894.0,4,3,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0446,2026-03,1.016,2991.0,2,2,Govt. Elementary School Kala,Ludhiana,Ludhiana-I,147,Upper Primary,Hindi
SCH0447,2025-04,46.262,12408.0,3,3,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-05,57400.0,2296.0,1,1,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-06,133.7,12476.0,3,2,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-07,53.5,6980.0,2,2,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-08,0.0,8892.0,2,2,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-09,21.3,852.0,1,1,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-10,0.0,2232.0,1,1,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-11,34.4,10152.0,2,2,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2025-12,42.6,1704.0,1,1,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2026-01,11337.566,5292.0,3,3,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2026-02,57.892,7350.0,2,2,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0447,2026-03,32502.156,15315.0,3,3,Govt. Middle School Dash,Ferozepur,Unknown,422,Primary,Punjabi
SCH0448,2025-05,36445.2,4909.0,3,3,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2025-06,49.3,4853.0,2,2,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2025-07,62300.534,13312.0,6,5,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2025-08,41745.9,7758.0,3,2,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2025-09,0.0,4896.0,1,1,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2025-10,31900.0,1276.0,1,1,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2025-11,0.0,1119.0,1,1,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2025-12,0.0,1776.0,1,1,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2026-01,23700.0,948.0,1,1,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2026-02,45.81,3888.0,3,3,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0448,2026-03,61.2,5139.0,2,2,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-II,446,Primary,Punjabi
SCH0449,2025-04,104.5,1557.0,2,2,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2025-05,18900.0,2268.0,1,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2025-06,0.95,1425.0,1,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2025-07,0.0,1140.0,1,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2025-09,0.0,2056.0,1,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2025-10,0.0,3393.0,1,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2025-11,51850.668000000005,5282.0,3,2,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2025-12,29100.0,2352.0,2,2,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2026-01,0.918,10413.0,2,2,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2026-02,47700.0,1431.0,1,1,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0449,2026-03,31436.458,8682.0,3,2,Govt. Primary School Keer,Ferozepur,Mamdot,362,Secondary,Hindi
SCH0450,2025-06,59200.0,2368.0,1,1,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2025-07,78748.1,11412.0,3,2,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2025-08,16300.0,1386.0,2,2,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2025-11,53.9,11043.0,3,3,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2025-12,14.6,438.0,1,1,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2026-01,12.9,2589.0,2,2,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2026-02,35400.726,3267.0,2,2,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0450,2026-03,52523.5,7842.0,4,4,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English
SCH0451,2025-04,45.192,4080.0,3,3,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-05,46100.0,1383.0,1,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-06,0.8,3600.0,1,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-07,1.364,2596.0,2,2,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-09,54.9,7052.0,5,4,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-10,0.0,2084.0,1,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-11,10100.0,1212.0,1,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2025-12,10500.0,945.0,1,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2026-01,47600.0,4284.0,1,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2026-02,33000.0,1320.0,1,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0451,2026-03,38400.0,3456.0,1,1,Govt. Primary School Dasgupta,Amritsar,Ajnala,431,Higher Secondary,Hindi
SCH0452,2025-05,81.0,16908.0,3,3,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2025-06,1.078,1617.0,1,1,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2025-07,10841.86,5348.0,4,3,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2025-08,31400.0,1256.0,1,1,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2025-09,0.532,798.0,1,1,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2025-10,28.5,5706.0,2,2,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2025-11,53.9,4851.0,1,1,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2025-12,122.2,16638.0,4,2,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2026-01,58.502,6679.0,3,3,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2026-02,0.0,3078.0,1,1,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0452,2026-03,1.1360000000000001,3311.0,3,3,Govt. Senior Secondary School Jaggi,Patiala,Nabha,422,Secondary,English
SCH0453,2025-05,0.63,6534.0,2,2,Govt. Primary School Mahal,Unknown,Ludhiana-II,103,Higher Secondary,English
SCH0453,2025-06,34800.0,1044.0,1,1,Govt. Primary School Mahal,Unknown,Ludhiana-II,103,Higher Secondary,English
SCH0453,2025-08,0.0,1524.0,1,1,Govt. Primary School Mahal,Unknown,Ludhiana-II,103,Higher Secondary,English
SCH0453,2025-10,25500.0,3060.0,1,1,Govt. Primary School Mahal,Unknown,Ludhiana-II,103,Higher Secondary,English
SCH0453,2025-11,38100.852,13050.0,3,3,Govt. Primary School Mahal,Unknown,Ludhiana-II,103,Higher Secondary,English
SCH0453,2025-12,0.716,3222.0,1,1,Govt. Primary School Mahal,Unknown,Ludhiana-II,103,Higher Secondary,English
SCH0454,2025-05,57.5,3060.0,2,2,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0454,2025-06,82.9,8646.0,2,2,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0454,2025-07,58.76,4875.0,5,4,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0454,2025-08,28641.2,6234.0,3,3,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0454,2025-09,42719.8,5916.0,2,2,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0454,2025-10,21400.0,1651.0,2,2,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0454,2025-11,51.4,4626.0,1,1,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0454,2025-12,0.638,2871.0,1,1,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0454,2026-01,11.9,4564.0,4,3,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0454,2026-03,2.24,6654.0,3,3,Govt. Senior Secondary School Bala,Patiala,Rajpura,370,Upper Primary,English
SCH0455,2025-04,0.674,2235.0,2,2,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2025-05,41771.642,16436.0,6,6,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2025-06,44.1,1323.0,1,1,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2025-07,59.5,6856.0,3,3,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2025-08,14.806000000000001,6646.0,5,5,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2025-09,48.9,5868.0,1,1,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2025-10,0.0,2976.0,1,1,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2026-01,55.5,6705.0,2,2,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0455,2026-02,11100.0,333.0,2,2,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi
SCH0456,2025-04,44.1,5019.0,3,3,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-05,32116.5,2943.0,2,2,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-06,0.0,4820.0,2,2,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-08,33420.976,3558.0,3,2,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-09,25988.144,7665.0,5,5,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-10,46.648,6961.0,3,3,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-11,0.8079999999999999,4848.0,1,1,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2025-12,80.0,2680.0,3,3,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2026-02,10.6,318.0,1,1,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0456,2026-03,35800.0,1432.0,1,1,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi
SCH0457,2025-04,33.2,2304.0,2,2,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-05,70.7,6774.0,2,2,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-06,36841.1,6571.0,3,3,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-07,42.900000000000006,9219.0,3,3,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-09,0.0,4092.0,1,1,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-10,0.0,2460.0,1,1,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-11,58700.95,7183.0,2,2,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2025-12,19.7,5404.0,3,3,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0457,2026-02,1.108,8757.0,2,2,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English
SCH0458,2025-04,51600.0,2064.0,1,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2025-05,49.5,3744.0,3,3,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2025-06,0.0,1449.0,1,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2025-07,58.800000000000004,8865.0,4,3,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2025-09,0.0,0.0,1,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2025-10,0.0,6468.0,1,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2025-11,20.4,612.0,1,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2026-02,41.4,3726.0,1,1,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0458,2026-03,57549.108,12944.0,3,3,Govt. Senior Secondary School Murty,Jalandhar,Nakodar,201,Upper Primary,Punjabi
SCH0459,2025-04,27600.0,828.0,1,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2025-05,24844.5,6062.0,3,2,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2025-08,0.0,1962.0,1,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2025-09,47.3,5676.0,1,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2025-10,58659.5,10107.0,3,3,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2025-12,0.0,1144.0,1,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2026-01,0.0,4752.0,1,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0459,2026-03,42500.0,1275.0,1,1,Govt. Elementary School Mani,Bathinda,Rampura Phul,108,Secondary,English
SCH0460,2025-04,0.0,1608.0,1,1,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi
SCH0460,2025-06,15.0,1401.0,2,2,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi
SCH0460,2025-08,21001.116,4264.0,3,3,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi
SCH0460,2025-10,58500.0,1755.0,1,1,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi
SCH0460,2026-01,12.0,480.0,1,1,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi
SCH0460,2026-02,16600.0,6951.0,3,3,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi
SCH0460,2026-03,0.0,4527.0,2,2,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi
SCH0461,2025-04,12304.8,8181.0,4,4,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-05,0.0,2622.0,3,2,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-06,55.8,5022.0,1,1,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-07,29900.0,3588.0,1,1,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-08,52642.2,6000.0,2,2,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-09,39231.1,6327.0,2,2,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-10,42500.302,12600.0,7,6,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-11,25229.8,4950.0,2,2,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2025-12,37.09,13710.0,3,3,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2026-01,24.3,2916.0,1,1,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2026-02,35300.0,3177.0,1,1,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0461,2026-03,56729.2,4329.0,2,2,Govt. Primary School Ramachandran,Bathinda,Bathinda,412,Primary,Hindi
SCH0462,2025-04,53.4,6408.0,1,1,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2025-05,41.3,4956.0,1,1,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2025-07,53001.258,4270.0,3,3,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2025-08,56.410000000000004,2106.0,2,2,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2025-09,53.5,3196.0,2,2,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2025-10,16.3,1800.0,2,2,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2025-11,30900.0,5334.0,2,2,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2025-12,0.626,939.0,1,1,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2026-01,0.0,1845.0,1,1,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2026-02,85.0,7092.0,3,3,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0462,2026-03,1.626,10326.0,3,3,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi
SCH0463,2025-04,49853.5,9051.0,3,3,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-05,0.952,4284.0,1,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-06,0.0,2520.0,1,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-07,67.6,8115.0,4,4,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-08,0.214,321.0,1,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-09,31.8,954.0,1,1,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2025-11,74.8,4224.0,2,2,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2026-01,34425.372,6521.0,5,4,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0463,2026-03,59.4,8568.0,3,3,Govt. Primary School Rajagopalan,Bathinda,Maur,277,Primary,Hindi
SCH0464,2025-04,56.868,8679.0,2,2,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2025-05,23000.0,690.0,1,1,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2025-06,18.372,4032.0,3,2,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2025-07,0.0,1704.0,1,1,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2025-08,32247.31,6485.0,4,3,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2025-09,56.6,2264.0,1,1,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2025-10,26.8,4006.0,2,2,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2025-11,23021.5,9098.0,4,3,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2025-12,48223.3,2796.0,2,2,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0464,2026-01,14939.2,13633.0,4,3,Govt. Elementary School Khalsa,Jalandhar,Jalandhar-II,268,Upper Primary,Punjabi
SCH0465,2025-04,59.5,6889.0,3,3,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2025-06,30120.8,3076.0,2,1,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2025-07,81.4,4452.0,2,2,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2025-09,21700.0,1953.0,1,1,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2025-10,0.0,10086.0,3,3,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2025-11,64500.0,13668.0,5,5,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2025-12,0.428,2886.0,2,2,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2026-01,45600.0,2328.0,2,2,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0465,2026-03,29700.0,3564.0,1,1,Govt. Senior Secondary School Banerjee,Patiala,Rajpura,158,Secondary,English
SCH0466,2025-05,0.0,404.0,1,1,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
SCH0466,2025-06,43200.0,0.0,1,1,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
SCH0466,2025-07,43251.238,4188.0,4,4,Govt. Middle School Chand,Ferozepur,Mamdot,272,Primary,Hindi
